code,name,cap,price,per,pbr,eps,bps,div,cns_per,roe,debt,op_margin,op_growth,fy
001430,세아베스틸지주,1527700000000.0,43450.0,17.23,0.77,2472.0,55195.0,2.82,15.33,2.89,100.44,2.7,0.881453154875717,202512
294870,IPARK현대산업개발,1525800000000.0,23000.0,8.28,0.44,2796.0,52436.0,3.02,4.17,5.0,136.53,6.0,0.34669555796316365,202512
006280,녹십자,1525100000000.0,127100.0,nan,1.2,-4270.0,108357.0,1.15,8.17,-0.38,113.09,3.47,1.1557632398753892,202512
322000,HD현대에너지솔루션,1523200000000.0,142000.0,18.06,3.23,7532.0,42125.0,nan,nan,10.59,26.96,8.37,10.771428571428572,202512
298020,효성티앤씨,1497400000000.0,333000.0,13.3,0.85,26006.0,407689.0,2.92,5.6,0.71,193.27,3.27,-0.07092722571111931,202512
001120,LX인터내셔널,1496100000000.0,38150.0,12.5,0.47,3088.0,82641.0,5.18,5.51,5.22,163.83,1.75,-0.40269828291087495,202512
069620,대웅제약,1492400000000.0,124900.0,7.63,1.39,16871.0,92465.0,0.47,8.08,21.75,108.24,12.53,0.3306288032454361,202512
007810,코리아써키트,1441400000000.0,60900.0,19.44,3.37,3092.0,17816.0,0.17,13.91,11.54,76.14,3.56,nan,202512
229640,LS에코에너지,1405700000000.0,48400.0,31.72,5.6,1447.0,8202.0,0.55,26.02,21.43,117.63,6.96,0.4910714285714286,202512
012630,HDC,1386000000000.0,23200.0,3.14,0.36,7378.0,64552.0,1.94,nan,10.82,133.68,9.85,0.8825065274151436,202512
361610,SK아이이테크놀로지,1364200000000.0,18220.0,nan,1.06,-19576.0,15747.0,nan,-1.52,-8.58,68.82,-94.08,nan,202512
007310,오뚜기,1358700000000.0,326000.0,18.61,0.54,18216.0,622347.0,2.66,nan,3.35,65.29,4.82,-0.2013513513513514,202512
280360,롯데웰푸드,1346600000000.0,136000.0,15.88,0.57,9215.0,256312.0,2.26,10.74,3.34,100.02,2.6,-0.3029917250159134,202512
093370,후성,1342800000000.0,13060.0,36.82,3.67,340.0,3408.0,nan,nan,1.61,112.53,5.38,nan,202512
001740,SK네트웍스,1342000000000.0,6860.0,12.16,0.62,550.0,10871.0,3.74,11.78,2.44,148.85,1.28,-0.24231782265144863,202512
005070,코스모신소재,1341900000000.0,40750.0,nan,2.48,-216.0,16280.0,nan,nan,-0.1,45.14,0.52,-0.904,202512
281820,케이씨텍,1320600000000.0,68700.0,15.66,2.29,4260.0,29107.0,0.68,nan,10.55,13.25,15.66,0.20481927710843384,202512
017960,한국카본,1289300000000.0,23800.0,12.61,1.91,1978.0,13032.0,1.28,10.91,19.3,79.81,14.41,1.8854625550660793,202512
082640,동양생명,1287500000000.0,8250.0,12.89,0.7,640.0,11818.0,nan,nan,7.08,2182.12,5.56,-0.45992936701983156,202512
003540,대신증권,1284600000000.0,26800.0,9.57,0.47,2816.0,56922.0,4.45,4.59,5.06,864.42,5.95,2.6052631578947367,202512
415640,KB발해인프라,1280600000000.0,10320.0,nan,nan,nan,nan,6.22,nan,,,,,
192080,더블유게임즈,1253500000000.0,57200.0,7.04,0.86,8407.0,68927.0,2.03,6.38,11.33,11.83,32.25,-0.06674708484117409,202512
004000,롯데정밀화학,1247400000000.0,47200.0,6.21,0.49,7792.0,99599.0,3.1,5.95,4.42,12.75,4.24,0.4761904761904763,202512
300720,한일시멘트,1246600000000.0,16330.0,12.01,0.67,1411.0,25188.0,5.9,nan,4.14,62.39,9.32,-0.5110537951363301,202512
030610,교보증권,1165800000000.0,10140.0,7.3,0.53,1401.0,19156.0,5.38,nan,6.96,809.49,4.23,0.6716417910447761,202512
001820,삼화콘덴서,1145500000000.0,108300.0,59.89,4.0,1840.0,27552.0,0.45,nan,4.62,21.69,4.37,-0.2752808988764045,202512
000080,하이트진로,1102500000000.0,15180.0,23.78,0.95,661.0,16552.0,4.45,11.3,3.69,186.53,6.9,-0.17203267659778954,202512
003530,한화투자증권,1072700000000.0,4800.0,13.05,0.53,383.0,9350.0,nan,nan,5.41,739.27,4.77,35.925,202512
006340,대원전선,1067200000000.0,14140.0,85.6,7.53,159.0,1807.0,nan,nan,7.45,127.85,1.5,-0.3426573426573427,202512
032350,롯데관광개발,1056400000000.0,12880.0,20.02,2.8,662.0,4727.0,nan,14.43,8.06,488.68,21.93,2.674358974358974,202512
000210,DL,1047800000000.0,50000.0,8.03,0.26,6229.0,190742.0,nan,nan,-2.17,147.55,5.61,-0.27636363636363637,202512
003090,대웅,1046000000000.0,17480.0,5.83,0.6,3086.0,29804.0,1.11,nan,16.11,82.88,12.66,-0.07130188009932603,202512
003240,태광산업,1022100000000.0,899000.0,8.61,0.18,106610.0,5050586.0,0.19,nan,2.06,13.47,-1.97,nan,202512
003570,SNT다이내믹스,1019200000000.0,31150.0,20.74,0.82,1478.0,37242.0,5.87,nan,7.43,41.74,12.0,-0.2262443438914027,202512
077970,STX엔진,1015700000000.0,26200.0,15.04,2.65,1682.0,9540.0,nan,nan,22.26,237.5,8.82,0.6492890995260663,202512
479080,1Q 머니마켓액티브,nan,53740.0,nan,nan,nan,nan,nan,nan,,,,,
006110,삼아알미늄,1013300000000.0,64400.0,nan,4.57,-1515.0,14650.0,0.04,nan,-10.79,107.42,-6.5,nan,202512
192400,쿠쿠홀딩스,1002900000000.0,28050.0,5.73,0.64,4922.0,43968.0,5.5,nan,11.56,20.53,12.38,0.10465116279069764,202512
000370,한화손해보험,986400000000.0,7730.0,4.84,0.45,1747.0,18619.0,nan,nan,10.56,656.87,5.77,-0.014000459031443646,202512
185750,종근당,945500000000.0,67100.0,11.9,0.89,5758.0,77070.0,0.73,14.45,8.17,78.89,4.76,-0.18994974874371862,202512
030190,NICE평가정보,943200000000.0,15530.0,10.94,1.94,1463.0,8252.0,3.19,nan,17.62,37.69,17.34,0.20276497695852536,202512
285130,SK케미칼,937600000000.0,49950.0,143.01,0.42,379.0,128161.0,2.12,nan,2.0,93.85,-0.01,nan,202512
009240,한샘,934300000000.0,38850.0,78.3,1.62,507.0,24466.0,nan,41.23,12.34,148.39,1.06,-0.40705128205128205,202512
034230,파라다이스,929100000000.0,9780.0,12.41,0.5,808.0,19937.0,1.5,10.6,5.62,84.41,13.55,0.14474650991917715,202512
005300,롯데칠성,924200000000.0,97500.0,15.32,0.64,6503.0,154751.0,3.41,10.21,3.13,167.74,4.21,-0.09572742022714986,202512
009450,경동나비엔,922200000000.0,62900.0,5.82,1.03,10869.0,61440.0,1.19,nan,12.24,97.56,9.54,0.08144796380090491,202512
004490,세방전지,918900000000.0,60100.0,6.48,0.53,10225.0,126170.0,4.0,nan,9.12,34.89,7.18,-0.14412910406232615,202512
195870,해성디에스,918000000000.0,55600.0,17.13,1.59,3152.0,33993.0,1.67,11.29,4.25,56.04,7.12,-0.1827768014059754,202512
079160,CJ CGV,917300000000.0,5370.0,nan,1.21,-500.0,4577.0,nan,-14.81,-22.79,533.92,4.23,0.2674571805006587,202512
003470,유안타증권,916200000000.0,4750.0,6.54,0.51,727.0,9362.0,4.63,nan,5.4,950.93,2.87,0.048523206751054815,202512
005090,SGC에너지,904900000000.0,62600.0,nan,1.3,-3306.0,48221.0,2.07,55.09,-8.42,339.16,3.89,-0.4947257383966245,202512
006120,SK디스커버리,875900000000.0,49350.0,5.42,0.25,9280.0,198843.0,3.98,nan,4.49,137.91,3.55,1.0938586326767092,202512
071320,지역난방공사,866100000000.0,74600.0,2.45,0.35,30546.0,212125.0,8.23,2.66,14.84,257.56,13.25,0.6151265629765172,202512
100090,SK오션플랜트,864100000000.0,13920.0,17.69,1.03,782.0,13416.0,nan,23.52,4.96,40.97,6.16,0.42344497607655507,202512
005180,빙그레,861100000000.0,90600.0,10.1,1.05,9194.0,88768.0,3.55,nan,7.58,43.7,5.93,-0.3267326732673267,202512
499790,GS피앤엘,857700000000.0,42400.0,26.53,0.98,1630.0,44022.0,0.81,14.26,2.29,95.34,16.2,nan,202512
441800,TIME Korea플러스배당액티브,nan,28855.0,nan,nan,nan,nan,nan,nan,,,,,
298050,HS효성첨단소재,801000000000.0,171400.0,21.59,0.89,8283.0,201086.0,1.4,9.99,-2.34,372.28,4.79,-0.2835685025034137,202512
003850,보령,778100000000.0,8900.0,6.45,0.85,1406.0,10645.0,1.76,nan,7.89,64.15,6.4,-0.07659574468085106,202512
137310,에스디바이오센서,760700000000.0,6040.0,nan,0.31,-6006.0,20062.0,3.18,nan,-19.5,38.76,-11.39,nan,202512
214320,이노션,760400000000.0,18670.0,5.95,0.67,3196.0,28553.0,6.18,6.4,8.88,154.42,7.59,0.04560051380860619,202512
000670,영풍,758500000000.0,40250.0,7.39,0.19,5576.0,217111.0,0.01,nan,-0.23,49.37,-8.93,nan,202512
036530,SNT홀딩스,752400000000.0,46300.0,7.56,0.48,6104.0,95578.0,6.5,nan,9.94,36.31,13.45,0.30060553633218,202512
456040,OCI,734100000000.0,80100.0,84.89,0.62,966.0,133258.0,nan,6.4,-5.37,95.38,0.02,-0.9963800904977376,202512
005880,대한해운,697100000000.0,2115.0,3.93,0.29,549.0,7517.0,nan,3.77,8.63,70.18,16.22,-0.3694461351186853,202512
003160,디아이,689100000000.0,25050.0,23.62,3.15,1031.0,7730.0,1.03,nan,3.21,101.07,8.45,10.774193548387096,202512
064960,SNT모티브,686100000000.0,25700.0,8.28,0.6,3122.0,43296.0,6.58,7.35,6.97,25.5,10.19,0.04587155963302747,202512
093050,LF,681300000000.0,22900.0,6.01,0.37,3880.0,63558.0,3.0,nan,6.18,63.89,8.93,0.3330689928628072,202512
317450,명인제약,677400000000.0,45700.0,7.22,0.83,6431.0,55915.0,3.23,nan,12.28,5.95,32.2,-0.003232758620689613,202512
005690,파미셀,673200000000.0,10860.0,14.48,4.7,775.0,2389.0,0.45,nan,38.31,26.88,30.08,6.297872340425532,202512
100840,SNT에너지,672100000000.0,32400.0,6.12,1.6,5307.0,20267.0,3.54,nan,25.15,61.71,18.37,4.013513513513513,202512
017940,E1,670200000000.0,97300.0,3.86,0.26,25309.0,372736.0,4.66,nan,5.29,509.97,3.12,0.45076096687555944,202512
069260,TKG휴켐스,670000000000.0,16170.0,10.39,0.67,1577.0,24489.0,6.1,8.83,6.77,28.61,5.82,-0.18811881188118806,202512
268280,미원에스씨,670000000000.0,130300.0,7.66,1.31,17499.0,102398.0,2.39,nan,14.34,22.46,12.31,0.11394557823129259,202512
000400,롯데손해보험,664100000000.0,2080.0,32.92,0.94,65.0,2280.0,nan,nan,7.29,2248.85,2.01,1.080385852090032,202512
094800,맵스리얼티,662800000000.0,7180.0,nan,nan,nan,nan,3.85,nan,,,,,
002960,한국쉘석유,651300000000.0,498000.0,12.71,5.3,39410.0,94588.0,7.19,nan,36.04,42.68,15.3,0.14782608695652177,202512
014820,동원시스템즈,650900000000.0,21600.0,10.38,0.72,2163.0,31052.0,2.67,nan,6.33,77.44,4.82,-0.279651795429815,202512
000640,동아쏘시오홀딩스,646300000000.0,92200.0,7.58,0.54,12662.0,177154.0,1.72,8.65,8.32,80.57,6.84,0.1912302070645555,202512
001060,JW중외제약,638000000000.0,27000.0,6.74,1.61,4067.0,16969.0,2.37,nan,17.6,63.87,12.18,0.1454545454545455,202512
248070,솔루엠,636000000000.0,13130.0,66.83,1.27,199.0,10441.0,0.56,nan,2.74,126.83,2.73,-0.3270622286541245,202512
033240,자화전자,635200000000.0,30000.0,5.69,1.18,5167.0,24931.0,nan,nan,11.15,74.93,4.95,-0.06666666666666665,202512
002350,넥센타이어,634800000000.0,6420.0,4.39,0.31,1480.0,20899.0,3.08,5.2,7.71,129.23,5.34,-0.01045903544450899,202512
002990,금호건설,634200000000.0,15150.0,8.21,2.2,2074.0,7728.0,1.18,nan,26.79,520.23,2.33,nan,202512
001570,금양,633300000000.0,9900.0,nan,1.41,-983.0,6997.0,nan,nan,-13.87,165.33,-43.45,nan,202512
001680,대상,630600000000.0,17490.0,nan,0.59,-8325.0,30646.0,4.67,nan,-24.41,217.17,3.85,-0.042962125494629744,202512
002840,미원상사,624600000000.0,135800.0,12.48,1.45,11119.0,95615.0,1.73,nan,10.66,18.38,9.88,-0.27212020033388984,202512
383800,LX홀딩스,623200000000.0,8160.0,5.49,0.3,1487.0,27249.0,3.55,nan,7.01,17.89,70.08,-0.1448717948717949,202512
006650,대한유화,622700000000.0,89500.0,8.45,0.32,11337.0,303771.0,1.36,7.06,1.74,29.73,1.57,nan,202512
006380,카프로,618500000000.0,0.0,nan,9.27,-130.0,395.0,nan,nan,-39.23,214.71,-85.72,nan,202512
453340,현대그린푸드,612700000000.0,18280.0,5.9,0.78,3198.0,24341.0,3.58,5.53,12.46,41.13,4.58,0.10444674250258523,202512
075580,세진중공업,606000000000.0,10710.0,9.46,2.47,1127.0,4322.0,2.11,nan,24.35,112.95,18.22,1.0388888888888888,202512
108320,LX세미콘,605000000000.0,37800.0,10.42,0.53,3570.0,69594.0,4.03,nan,7.49,24.36,6.64,-0.348294434470377,202512
079900,전진건설로봇,603400000000.0,40100.0,17.21,3.68,2402.0,11233.0,3.36,nan,20.58,47.0,15.06,-0.08306709265175716,202512
001510,SK증권,595600000000.0,2615.0,12.44,0.87,207.0,2968.0,nan,nan,5.0,1034.52,0.55,nan,202512
114090,GKL,594400000000.0,9270.0,12.61,1.31,762.0,7311.0,4.31,10.05,11.01,47.53,12.45,0.3733681462140992,202512
003300,한일홀딩스,590700000000.0,18890.0,10.82,0.35,1771.0,54841.0,5.22,nan,1.91,59.01,6.38,-0.5588972431077694,202512
001530,DI동일,581100000000.0,25350.0,91.37,1.1,307.0,25410.0,0.34,nan,-1.8,96.89,-0.26,-1.1923076923076923,202512
090460,비에이치,576500000000.0,17190.0,7.05,0.69,2424.0,24623.0,1.46,6.83,4.24,73.3,3.01,-0.3800229621125144,202512
001270,부국증권,575500000000.0,55500.0,18.48,0.6,3004.0,92011.0,4.32,nan,5.69,117.45,5.88,0.547683923705722,202512
058650,세아홀딩스,571400000000.0,133400.0,5.35,0.23,25184.0,591555.0,3.19,nan,2.93,100.43,2.65,0.7691532258064515,202512
178920,PI첨단소재,568500000000.0,19070.0,13.92,1.52,1391.0,12701.0,1.81,nan,8.8,30.86,16.34,0.2721893491124261,202512
007700,F&F홀딩스,566800000000.0,14000.0,3.44,0.24,4209.0,60894.0,3.45,nan,5.56,19.24,22.45,0.04274735830931786,202512
025540,한국단자,563400000000.0,55800.0,4.63,0.47,12040.0,118977.0,5.75,nan,9.47,34.11,9.65,-0.18680677174547577,202512
016380,KG스틸,562100000000.0,5600.0,3.03,0.25,1856.0,22176.0,5.34,3.16,6.73,50.85,4.72,-0.2684466019417475,202512
005810,풍산홀딩스,557900000000.0,38550.0,5.37,0.43,7211.0,89708.0,4.13,nan,6.57,15.48,15.44,-0.36259541984732824,202512
336370,솔루스첨단소재,551200000000.0,7810.0,17.37,0.95,452.0,8227.0,0.13,nan,-9.15,128.47,-11.9,nan,202512
003620,KG모빌리티,544400000000.0,2685.0,5.82,0.36,462.0,7541.0,nan,nan,3.21,126.95,0.84,24.857142857142858,202512
284740,쿠쿠홈시스,539600000000.0,22850.0,3.92,0.47,6138.0,50963.0,4.99,nan,11.7,24.78,15.1,-0.003529411764705892,202512
019170,신풍제약,528900000000.0,8840.0,nan,1.95,-15.0,5162.0,nan,nan,3.35,30.19,6.07,nan,202512
460860,동국제강,514900000000.0,10840.0,35.67,0.27,291.0,38189.0,3.85,12.46,0.46,119.4,1.85,-0.4204878048780488,202512
039130,하나투어,509600000000.0,32200.0,12.96,3.38,2538.0,9725.0,3.65,9.53,19.79,293.44,9.82,0.13163064833005889,202512
009410,태영건설,503800000000.0,1640.0,3.01,0.86,563.0,1963.0,nan,nan,11.28,541.95,2.43,1.563106796116505,202512
008060,대덕,502800000000.0,16500.0,14.52,0.82,1107.0,19536.0,7.19,nan,0.59,26.8,0.82,0.34523809523809534,202512
001500,현대차증권,497100000000.0,8020.0,7.76,0.31,1036.0,26246.0,4.6,nan,4.21,758.88,3.97,0.32175502742230355,202512
034310,NICE,496200000000.0,13380.0,24.19,0.64,558.0,21054.0,4.15,nan,4.98,162.04,6.11,0.13654618473895574,202512
161000,애경케미칼,496200000000.0,10640.0,24.88,0.67,410.0,15128.0,1.37,nan,-0.41,94.63,-0.7,-1.6580645161290324,202512
010780,아이에스동서,493300000000.0,16200.0,6.02,0.35,2715.0,46893.0,3.06,3.15,-4.13,143.29,5.52,-0.5987035945786683,202512
377740,바이오노트,489100000000.0,4750.0,nan,0.31,-1232.0,15366.0,4.75,nan,-5.56,2.95,14.12,0.3688524590163935,202512
004690,삼천리,480200000000.0,130900.0,3.9,0.25,33965.0,527302.0,2.27,nan,6.84,136.9,3.03,0.39632545931758534,202512
005250,녹십자홀딩스,476900000000.0,10010.0,nan,0.53,-2465.0,19110.0,2.96,nan,-7.34,130.71,1.48,nan,202512
145990,삼양사,473900000000.0,45050.0,nan,0.28,-29341.0,163925.0,3.81,nan,-18.8,103.1,4.36,-0.16329588014981278,202512
002240,고려제강,473900000000.0,17070.0,9.75,0.25,1800.0,71239.0,1.99,nan,0.53,35.6,2.25,0.5593869731800767,202512
000070,삼양홀딩스,472800000000.0,59600.0,nan,0.23,-24252.0,267886.0,5.75,nan,-10.17,98.76,3.25,0.007407407407407307,202512
249420,일동제약,469500000000.0,14360.0,10.7,1.81,1387.0,8187.0,1.35,nan,13.59,139.25,3.44,0.4885496183206106,202512
029460,케이씨,451300000000.0,38650.0,9.56,0.45,4285.0,90070.0,1.05,nan,5.45,19.03,5.83,0.6607142857142858,202512
014830,유니드,450000000000.0,63300.0,5.17,0.36,12871.0,182854.0,3.01,4.74,6.23,40.84,6.57,-0.07861635220125784,202512
002030,아세아,441600000000.0,207000.0,15.95,0.29,13450.0,739529.0,2.61,nan,2.65,63.04,5.89,-0.3561484918793504,202512
072710,농심홀딩스,441100000000.0,94200.0,3.34,0.32,28466.0,301159.0,3.16,nan,9.03,39.05,9.45,-0.06351039260969982,202512
092230,KPX홀딩스,440600000000.0,101700.0,1.46,0.3,71567.0,341974.0,5.03,nan,7.5,32.58,3.69,-0.15851272015655582,202512
317400,자이에스앤디,436300000000.0,11030.0,12.28,0.94,916.0,12028.0,1.33,nan,6.42,70.96,0.9,4.208333333333333,202512
017900,광전자,435200000000.0,7880.0,39.11,1.54,192.0,4871.0,0.67,nan,1.77,7.12,0.91,-0.19999999999999996,202512
004700,조광피혁,433500000000.0,64000.0,43.47,0.38,1500.0,172291.0,nan,nan,2.06,14.56,8.98,0.22222222222222232,202512
005420,코스모화학,433200000000.0,11260.0,nan,1.85,-505.0,6113.0,nan,nan,-13.52,99.95,-2.41,nan,202512
451060,1Q 200액티브,nan,34970.0,nan,nan,nan,nan,nan,nan,,,,,
003030,세아제강지주,428200000000.0,99700.0,nan,0.2,-28326.0,514187.0,1.74,nan,3.11,121.24,5.47,-0.027410207939508546,202512
403550,쏘카,427200000000.0,11130.0,nan,1.91,-461.0,5906.0,0.82,nan,-10.56,256.7,4.94,nan,202512
001200,유진투자증권,425700000000.0,4340.0,3.83,0.35,1148.0,12714.0,4.1,nan,5.91,875.66,4.98,0.4476843910806174,202512
016590,신대양제지,419100000000.0,10050.0,12.81,0.5,812.0,20891.0,2.16,nan,3.83,27.98,3.48,-0.24232081911262804,202512
016610,DB증권,418900000000.0,9750.0,4.65,0.36,2121.0,27106.0,5.57,nan,7.66,1028.92,6.07,0.8852988691437802,202512
130660,한전산업,417300000000.0,13070.0,85.91,3.88,149.0,3299.0,2.95,nan,3.71,98.45,1.67,-0.5900621118012422,202512
009900,명신산업,417100000000.0,7990.0,4.69,0.49,1696.0,16175.0,1.26,nan,9.4,84.78,6.34,-0.30722484807562456,202512
008730,율촌화학,416600000000.0,16070.0,83.17,1.42,202.0,11826.0,1.49,nan,1.43,135.29,1.75,nan,202512
484870,엠앤씨솔루션,414900000000.0,15060.0,9.68,2.21,1561.0,6843.0,5.5,nan,25.32,106.95,13.9,0.6120689655172413,202512
003000,부광약품,414400000000.0,4170.0,45.65,1.24,92.0,3387.0,2.98,nan,4.3,39.7,7.06,7.875,202512
003280,흥아해운,413500000000.0,1699.0,17.55,1.49,98.0,1155.0,nan,nan,12.66,74.22,6.24,-0.5890909090909091,202512
002810,삼영무역,410900000000.0,22450.0,6.12,0.62,3633.0,35853.0,4.49,nan,10.05,15.64,2.86,-0.30434782608695654,202512
192650,드림텍,405200000000.0,5880.0,nan,1.11,-139.0,5526.0,3.68,nan,0.02,78.27,2.55,0.3305084745762712,202512
344820,KCC글라스,404100000000.0,25050.0,nan,0.3,-3505.0,84341.0,6.32,nan,-5.83,67.75,-3.96,-2.3146853146853146,202512
271940,일진하이솔루스,403100000000.0,10750.0,nan,1.28,-4.0,8702.0,nan,nan,-0.63,10.43,-13.73,nan,202512
001940,KISCO홀딩스,401200000000.0,27950.0,nan,0.3,-1544.0,93770.0,6.54,nan,-1.57,10.9,-8.57,nan,202512
029530,신도리코,399300000000.0,41200.0,10.54,0.32,3901.0,129860.0,2.43,nan,1.88,7.6,1.97,-0.693069306930693,202512
385720,TIME 코스피액티브,nan,25730.0,nan,nan,nan,nan,nan,nan,,,,,
183190,아세아시멘트,397600000000.0,10550.0,34.64,0.36,319.0,30561.0,2.26,11.08,1.55,97.79,7.54,-0.4524147727272727,202512
194370,제이에스코퍼레이션,397200000000.0,13370.0,4.87,0.71,2810.0,19401.0,4.38,nan,15.29,242.94,10.91,0.15828524319868098,202512
306200,세아제강,395100000000.0,138900.0,7.05,0.34,19745.0,410397.0,3.95,4.78,2.69,62.94,3.34,-0.7555446032528339,202512
452260,한화갤러리아,394500000000.0,2030.0,15.3,0.47,133.0,4315.0,nan,nan,0.41,144.61,1.64,1.7647058823529411,202512
426020,TIME 미국S&P500액티브,nan,31900.0,nan,nan,nan,nan,nan,nan,,,,,
496020,WON 전단채플러스액티브,nan,52440.0,nan,nan,nan,nan,nan,nan,,,,,
462900,KoAct 바이오헬스케어액티브,nan,14745.0,nan,nan,nan,nan,nan,nan,,,,,
950210,프레스티지바이오파마,386400000000.0,6250.0,nan,0.82,-954.0,7876.0,nan,nan,5.25,46.69,-470.14,nan,202506
015360,INVENI,381800000000.0,14050.0,4.88,0.45,2869.0,31191.0,7.71,nan,15.46,141.35,8.42,3.5967078189300414,202512
027410,BGF,380500000000.0,3910.0,5.74,0.21,693.0,18843.0,3.27,nan,3.35,18.55,13.03,0.10869565217391308,202512
031430,신세계인터내셔날,374700000000.0,10460.0,18.25,0.44,587.0,24379.0,3.74,6.95,0.51,70.52,-1.04,-2.5972222222222223,202512
006220,제주은행,373800000000.0,9870.0,24.3,0.58,407.0,16987.0,1.01,nan,2.25,1139.04,2.71,-0.13157894736842102,202512
017810,풀무원,373600000000.0,9550.0,8.54,1.07,1148.0,9155.0,1.04,7.9,5.9,280.13,2.76,0.015250544662309462,202512
170900,동아에스티,372100000000.0,37500.0,43.07,0.57,888.0,67126.0,1.74,9.53,-4.35,110.24,0.08,nan,202512
104700,한국철강,368900000000.0,9860.0,nan,0.43,-425.0,23544.0,7.41,nan,-1.13,12.45,-7.95,-22.5,202512
060980,HL홀딩스,367700000000.0,39700.0,6.78,0.32,5974.0,125998.0,4.94,nan,1.95,116.74,6.64,-0.01880530973451322,202512
089590,제주항공,367300000000.0,4430.0,nan,1.53,-1318.0,2971.0,nan,-8.64,-38.85,754.43,-7.07,-2.397997496871089,202512
007690,국도화학,362600000000.0,37600.0,6.86,0.37,5703.0,106407.0,3.32,nan,2.56,99.64,3.81,1.1027667984189722,202512
126560,현대퓨처넷,361500000000.0,3270.0,39.88,0.5,83.0,6629.0,4.53,nan,1.03,7.1,2.38,-0.08695652173913049,202512
024720,콜마홀딩스,361100000000.0,10030.0,7.72,0.54,1364.0,19466.0,2.56,nan,3.85,60.41,7.58,0.25196850393700787,202512
004710,한솔테크닉스,359600000000.0,6910.0,nan,0.85,-336.0,7999.0,1.32,nan,-4.1,102.16,1.63,-0.3892215568862275,202512
105630,한세실업,357200000000.0,8870.0,10.12,0.48,882.0,18707.0,6.72,6.49,7.93,109.01,4.3,-0.4135021097046413,202512
005610,삼립,353400000000.0,39700.0,nan,0.71,-1082.0,57436.0,2.44,nan,2.92,158.51,1.15,-0.5926315789473684,202512
097520,엠씨넥스,350600000000.0,20000.0,10.51,0.82,1918.0,24617.0,4.96,nan,13.61,44.32,4.07,0.1711711711711712,202512
009160,SIMPAC,347800000000.0,5100.0,14.99,0.43,355.0,12250.0,5.64,nan,3.79,98.98,3.9,1.3469387755102042,202512
020000,한섬,343600000000.0,15590.0,6.35,0.24,2518.0,67573.0,4.69,4.69,3.25,20.72,3.5,-0.17795275590551185,202512
011930,신성이엔지,343400000000.0,16870.0,nan,1.57,-226.0,10759.0,nan,nan,-2.97,157.46,0.23,-0.74,202512
011760,현대코퍼레이션,342000000000.0,25650.0,3.46,0.41,7470.0,63464.0,2.71,3.17,12.91,234.59,1.85,0.04943820224719109,202512
015860,일진홀딩스,339000000000.0,6980.0,nan,0.49,-472.0,13918.0,2.91,nan,7.12,103.38,6.38,1.0082758620689654,202512
002310,아세아제지,337700000000.0,8350.0,12.83,0.37,667.0,23258.0,2.92,nan,3.52,22.38,3.18,0.022556390977443552,202512
474590,WON 반도체밸류체인액티브,nan,43535.0,nan,nan,nan,nan,nan,nan,,,,,
002020,코오롱,335000000000.0,25850.0,nan,0.18,-5101.0,144506.0,2.12,nan,-8.92,207.31,1.03,nan,202512
092790,넥스틸,331000000000.0,12590.0,34.88,0.7,365.0,18060.0,9.07,nan,7.76,50.71,7.25,-0.36867088607594933,202512
078520,에이블씨엔씨,329600000000.0,11490.0,13.85,3.89,915.0,3253.0,3.45,nan,15.88,89.12,7.42,-0.01098901098901095,202512
145720,덴티움,329400000000.0,37100.0,13.0,0.53,2938.0,72124.0,1.57,5.76,2.94,66.21,18.5,-0.349238578680203,202512
200880,서연이화,328900000000.0,12140.0,2.58,0.25,4714.0,48064.0,2.05,nan,5.28,159.97,3.59,0.04792746113989632,202512
026890,스틱인베스트먼트,328400000000.0,8400.0,15.23,1.18,556.0,7161.0,nan,nan,5.99,20.26,18.84,0.28358208955223874,202512
005720,넥센,327300000000.0,6100.0,3.04,0.22,2046.0,28439.0,2.81,nan,6.86,113.35,5.69,-0.026227944682880255,202512
003350,한국화장품제조,327200000000.0,13420.0,10.22,2.15,1413.0,6726.0,0.42,nan,30.6,89.84,17.81,0.2415094339622641,202512
009290,광동제약,326200000000.0,6330.0,15.38,0.51,426.0,12861.0,1.53,nan,3.4,85.49,1.87,0.029900332225913706,202512
016800,퍼시스,322600000000.0,27750.0,5.35,0.4,5239.0,70557.0,3.57,nan,6.07,12.13,1.6,-0.7348837209302326,202512
091810,트리니티항공,319600000000.0,626.0,nan,2.85,-1332.0,220.0,nan,nan,-503.7,3498.63,-14.76,nan,202512
025860,남해화학,319400000000.0,6060.0,27.13,0.56,237.0,11536.0,1.4,nan,5.41,49.21,2.69,0.18732782369145995,202512
123890,한국자산신탁,319400000000.0,2560.0,6.74,0.3,387.0,8803.0,5.75,nan,4.64,60.45,16.75,-0.33976833976833976,202512
005950,이수화학,318700000000.0,11880.0,3.75,1.69,3233.0,7173.0,nan,nan,-30.98,305.01,0.41,nan,202512
001230,동국홀딩스,318000000000.0,2030.0,2.84,0.16,720.0,12840.0,nan,nan,0.94,37.72,1.99,-0.31896551724137934,202512
108670,LX하우시스,317500000000.0,34900.0,nan,0.4,-1098.0,87557.0,nan,4.05,-5.15,160.12,0.41,-0.8656410256410256,202512
018250,애경산업,314500000000.0,11510.0,18.18,0.73,655.0,16390.0,1.68,nan,3.8,24.74,3.23,-0.5491452991452992,202512
