dt,open,high,low,close,volume
2021-12-15 00:00:00+09:00,9955.0,10135.0,9925.0,9930.0,312500.0
2021-12-16 00:00:00+09:00,9970.0,10000.0,9935.0,9990.0,238255.0
2021-12-17 00:00:00+09:00,10050.0,10090.0,10015.0,10060.0,248608.0
2021-12-20 00:00:00+09:00,10030.0,10120.0,10010.0,10110.0,279625.0
2021-12-21 00:00:00+09:00,10045.0,10065.0,10035.0,10060.0,236813.0
2021-12-22 00:00:00+09:00,10055.0,10055.0,10020.0,10030.0,215891.0
2021-12-23 00:00:00+09:00,10030.0,10110.0,10030.0,10070.0,249101.0
2021-12-24 00:00:00+09:00,10070.0,10115.0,10070.0,10115.0,309228.0
2021-12-27 00:00:00+09:00,10120.0,10135.0,10105.0,10130.0,319361.0
2021-12-28 00:00:00+09:00,10120.0,10145.0,10085.0,10145.0,304831.0
2021-12-29 00:00:00+09:00,10110.0,10110.0,10085.0,10110.0,355450.0
2021-12-30 00:00:00+09:00,10110.0,10110.0,10070.0,10095.0,292254.0
2022-01-03 00:00:00+09:00,10125.0,10275.0,10120.0,10255.0,298235.0
2022-01-04 00:00:00+09:00,10145.0,10180.0,10140.0,10165.0,311357.0
2022-01-05 00:00:00+09:00,10200.0,10275.0,10200.0,10270.0,331726.0
2022-01-06 00:00:00+09:00,10220.0,10480.0,10185.0,10190.0,251239.0
2022-01-07 00:00:00+09:00,10140.0,10165.0,10120.0,10155.0,317641.0
2022-01-10 00:00:00+09:00,10155.0,10170.0,10140.0,10150.0,324760.0
2022-01-11 00:00:00+09:00,10185.0,10190.0,9630.0,10180.0,333431.0
2022-01-12 00:00:00+09:00,10180.0,10215.0,10140.0,10205.0,310444.0
2022-01-13 00:00:00+09:00,10230.0,10230.0,10190.0,10230.0,338863.0
2022-01-14 00:00:00+09:00,10200.0,10235.0,10185.0,10225.0,329761.0
2022-01-17 00:00:00+09:00,10055.0,10210.0,10055.0,10205.0,296521.0
2022-01-18 00:00:00+09:00,10200.0,10200.0,10120.0,10180.0,313335.0
2022-01-19 00:00:00+09:00,10180.0,10180.0,10110.0,10125.0,304850.0
2022-01-20 00:00:00+09:00,10265.0,10315.0,10250.0,10300.0,335138.0
2022-01-21 00:00:00+09:00,10300.0,10330.0,10190.0,10325.0,289644.0
2022-01-24 00:00:00+09:00,10275.0,10315.0,10275.0,10315.0,67655.0
2022-01-25 00:00:00+09:00,10365.0,11000.0,10330.0,10375.0,327034.0
2022-01-26 00:00:00+09:00,10375.0,10405.0,10350.0,10390.0,374046.0
2022-01-27 00:00:00+09:00,10295.0,10295.0,10135.0,10245.0,330246.0
2022-01-28 00:00:00+09:00,10220.0,10235.0,10160.0,10235.0,328920.0
2022-02-03 00:00:00+09:00,10235.0,10270.0,10220.0,10265.0,42573.0
2022-02-04 00:00:00+09:00,10260.0,10260.0,10205.0,10215.0,22249.0
2022-02-07 00:00:00+09:00,10230.0,10255.0,10200.0,10240.0,27134.0
2022-02-08 00:00:00+09:00,10320.0,10320.0,10240.0,10270.0,33593.0
2022-02-09 00:00:00+09:00,10270.0,10295.0,10260.0,10285.0,9821.0
2022-02-10 00:00:00+09:00,10325.0,10345.0,10225.0,10335.0,16853.0
2022-02-11 00:00:00+09:00,10305.0,10315.0,10285.0,10300.0,24312.0
2022-02-14 00:00:00+09:00,10445.0,10495.0,10350.0,10420.0,59343.0
2022-02-15 00:00:00+09:00,10545.0,10590.0,10430.0,10565.0,67291.0
2022-02-16 00:00:00+09:00,10415.0,10415.0,10250.0,10325.0,34513.0
2022-02-17 00:00:00+09:00,10390.0,10500.0,10345.0,10465.0,69076.0
2022-02-18 00:00:00+09:00,10530.0,10660.0,10470.0,10570.0,73988.0
2022-02-21 00:00:00+09:00,10570.0,10685.0,10535.0,10570.0,52907.0
2022-02-22 00:00:00+09:00,10575.0,10690.0,10570.0,10645.0,81922.0
2022-02-23 00:00:00+09:00,10640.0,10640.0,10500.0,10565.0,33008.0
2022-02-24 00:00:00+09:00,10595.0,10880.0,10595.0,10840.0,120201.0
2022-02-25 00:00:00+09:00,10810.0,10810.0,10560.0,10650.0,174831.0
2022-02-28 00:00:00+09:00,10690.0,10720.0,10615.0,10675.0,73516.0
2022-03-02 00:00:00+09:00,10925.0,10950.0,10740.0,10810.0,234103.0
2022-03-03 00:00:00+09:00,10810.0,10810.0,10655.0,10750.0,244029.0
2022-03-04 00:00:00+09:00,10790.0,10960.0,10765.0,10905.0,233034.0
2022-03-07 00:00:00+09:00,10930.0,11270.0,10925.0,11210.0,235977.0
2022-03-08 00:00:00+09:00,11225.0,11405.0,11170.0,11400.0,294167.0
2022-03-10 00:00:00+09:00,11395.0,11395.0,11025.0,11100.0,232967.0
2022-03-11 00:00:00+09:00,11125.0,11295.0,11125.0,11240.0,309608.0
2022-03-14 00:00:00+09:00,11285.0,11325.0,11200.0,11325.0,248761.0
2022-03-15 00:00:00+09:00,11170.0,11215.0,11100.0,11115.0,295267.0
2022-03-16 00:00:00+09:00,11015.0,11040.0,10910.0,10910.0,346378.0
2022-03-17 00:00:00+09:00,10910.0,10925.0,10815.0,10925.0,321360.0
2022-03-18 00:00:00+09:00,10930.0,10980.0,10900.0,10940.0,444936.0
2022-03-21 00:00:00+09:00,10930.0,10930.0,10830.0,10920.0,284786.0
2022-03-22 00:00:00+09:00,10930.0,11010.0,10930.0,10990.0,214330.0
2022-03-23 00:00:00+09:00,10975.0,10975.0,10850.0,10870.0,204467.0
2022-03-24 00:00:00+09:00,10875.0,11050.0,10870.0,10970.0,233951.0
2022-03-25 00:00:00+09:00,11025.0,11085.0,11015.0,11075.0,170779.0
2022-03-28 00:00:00+09:00,11070.0,11125.0,11010.0,11030.0,299681.0
2022-03-29 00:00:00+09:00,11030.0,11030.0,10910.0,10950.0,247171.0
2022-03-30 00:00:00+09:00,10900.0,10900.0,10810.0,10885.0,287591.0
2022-03-31 00:00:00+09:00,10900.0,10970.0,10860.0,10910.0,275424.0
2022-04-01 00:00:00+09:00,10960.0,10985.0,10895.0,10980.0,139840.0
2022-04-04 00:00:00+09:00,10985.0,10985.0,10870.0,10905.0,111506.0
2022-04-05 00:00:00+09:00,10950.0,10950.0,10875.0,10920.0,104820.0
2022-04-06 00:00:00+09:00,10915.0,10940.0,10905.0,10920.0,117372.0
2022-04-07 00:00:00+09:00,10920.0,10935.0,10900.0,10935.0,110436.0
2022-04-08 00:00:00+09:00,10955.0,11010.0,10955.0,11000.0,163999.0
2022-04-11 00:00:00+09:00,11000.0,11150.0,11000.0,11110.0,265970.0
2022-04-12 00:00:00+09:00,11140.0,11245.0,11135.0,11245.0,338451.0
2022-04-13 00:00:00+09:00,11245.0,11265.0,11200.0,11240.0,277718.0
2022-04-14 00:00:00+09:00,11260.0,11270.0,11235.0,11245.0,239081.0
2022-04-15 00:00:00+09:00,11245.0,11280.0,11225.0,11275.0,231869.0
2022-04-18 00:00:00+09:00,11295.0,11370.0,11275.0,11365.0,254505.0
2022-04-19 00:00:00+09:00,11375.0,11375.0,11320.0,11330.0,296640.0
2022-04-20 00:00:00+09:00,11280.0,11280.0,11135.0,11135.0,243974.0
2022-04-21 00:00:00+09:00,11110.0,11240.0,11110.0,11210.0,239085.0
2022-04-22 00:00:00+09:00,11260.0,11265.0,11220.0,11255.0,174566.0
2022-04-25 00:00:00+09:00,11255.0,11255.0,11115.0,11130.0,245285.0
2022-04-26 00:00:00+09:00,11100.0,11100.0,11040.0,11055.0,262732.0
2022-04-27 00:00:00+09:00,11105.0,11205.0,11100.0,11180.0,268095.0
2022-04-28 00:00:00+09:00,11180.0,11180.0,11090.0,11125.0,247086.0
2022-04-29 00:00:00+09:00,11150.0,11240.0,11120.0,11185.0,231953.0
2022-05-02 00:00:00+09:00,11190.0,11190.0,11075.0,11140.0,176502.0
2022-05-03 00:00:00+09:00,11090.0,11090.0,10980.0,11015.0,110850.0
2022-05-04 00:00:00+09:00,11010.0,11250.0,10895.0,11250.0,131757.0
2022-05-06 00:00:00+09:00,11025.0,11155.0,11025.0,11135.0,171637.0
2022-05-09 00:00:00+09:00,11135.0,11165.0,11060.0,11125.0,155692.0
2022-05-10 00:00:00+09:00,11120.0,11120.0,10935.0,11040.0,116471.0
2022-05-11 00:00:00+09:00,10980.0,11030.0,10900.0,10940.0,145863.0
2022-05-12 00:00:00+09:00,10975.0,11090.0,10950.0,11085.0,95956.0
2022-05-13 00:00:00+09:00,11000.0,11085.0,10880.0,10945.0,105644.0
2022-05-16 00:00:00+09:00,10945.0,10945.0,10805.0,10850.0,24249.0
2022-05-17 00:00:00+09:00,10855.0,10920.0,10835.0,10900.0,27152.0
2022-05-18 00:00:00+09:00,10850.0,10850.0,10730.0,10740.0,39751.0
2022-05-19 00:00:00+09:00,10735.0,10815.0,10735.0,10805.0,29389.0
2022-05-20 00:00:00+09:00,10805.0,10915.0,10805.0,10910.0,29332.0
2022-05-23 00:00:00+09:00,10925.0,10965.0,10885.0,10945.0,18544.0
2022-05-24 00:00:00+09:00,10945.0,10945.0,10900.0,10935.0,24869.0
2022-05-25 00:00:00+09:00,10955.0,10955.0,10900.0,10945.0,15041.0
2022-05-26 00:00:00+09:00,10945.0,10945.0,10880.0,10930.0,13932.0
