dt,open,high,low,close,volume
2012-01-20 00:00:00+09:00,49491.0,49491.0,49412.0,49412.0,3312.0
2012-01-25 00:00:00+09:00,49412.0,49412.0,49412.0,49412.0,101.0
2012-01-26 00:00:00+09:00,49412.0,49437.0,49378.0,49383.0,1173.0
2012-01-27 00:00:00+09:00,56573.0,56573.0,49264.0,49452.0,105.0
2012-01-30 00:00:00+09:00,49452.0,49580.0,49452.0,49580.0,1091.0
2012-01-31 00:00:00+09:00,49659.0,49659.0,49585.0,49630.0,1012.0
2012-02-01 00:00:00+09:00,49669.0,49709.0,49620.0,49679.0,5187.0
2012-02-02 00:00:00+09:00,49630.0,49630.0,49630.0,49630.0,1018.0
2012-02-03 00:00:00+09:00,49650.0,49669.0,49640.0,49640.0,1013.0
2012-02-06 00:00:00+09:00,49570.0,49580.0,49541.0,49570.0,1056.0
2012-02-07 00:00:00+09:00,49570.0,49570.0,49491.0,49511.0,1079.0
2012-02-08 00:00:00+09:00,49452.0,49452.0,49432.0,49432.0,2023.0
2012-02-09 00:00:00+09:00,49501.0,49561.0,49442.0,49501.0,1016.0
2012-02-10 00:00:00+09:00,49442.0,49501.0,49432.0,49462.0,609.0
2012-02-13 00:00:00+09:00,49467.0,49467.0,49363.0,49432.0,15.0
2012-02-14 00:00:00+09:00,49437.0,49472.0,49427.0,49472.0,2132.0
2012-02-15 00:00:00+09:00,49452.0,49452.0,49452.0,49452.0,0.0
2012-02-16 00:00:00+09:00,49501.0,49501.0,49501.0,49501.0,0.0
2012-02-17 00:00:00+09:00,49442.0,49442.0,49442.0,49442.0,1.0
2012-02-20 00:00:00+09:00,49412.0,49412.0,49392.0,49392.0,3.0
2012-02-21 00:00:00+09:00,49402.0,49452.0,49392.0,49452.0,103.0
2012-02-22 00:00:00+09:00,49442.0,49442.0,49402.0,49402.0,110.0
2012-02-23 00:00:00+09:00,49472.0,49472.0,49472.0,49472.0,15.0
2012-02-24 00:00:00+09:00,49472.0,49472.0,49472.0,49472.0,0.0
2012-02-27 00:00:00+09:00,49531.0,49561.0,49531.0,49561.0,470.0
2012-02-28 00:00:00+09:00,49570.0,49590.0,49570.0,49590.0,277.0
2012-02-29 00:00:00+09:00,49605.0,49605.0,49605.0,49605.0,0.0
2012-03-02 00:00:00+09:00,49501.0,49501.0,49501.0,49501.0,50.0
2012-03-05 00:00:00+09:00,49422.0,49422.0,49422.0,49422.0,0.0
2012-03-06 00:00:00+09:00,49422.0,49422.0,49422.0,49422.0,0.0
2012-03-07 00:00:00+09:00,49422.0,49422.0,49422.0,49422.0,0.0
2012-03-08 00:00:00+09:00,49531.0,49531.0,49531.0,49531.0,0.0
2012-03-09 00:00:00+09:00,49511.0,49511.0,49511.0,49511.0,10.0
2012-03-12 00:00:00+09:00,49541.0,49570.0,49541.0,49570.0,142.0
2012-03-13 00:00:00+09:00,49610.0,49610.0,49610.0,49610.0,303.0
2012-03-14 00:00:00+09:00,49511.0,49511.0,49511.0,49511.0,0.0
2012-03-15 00:00:00+09:00,49452.0,49452.0,49348.0,49348.0,8090.0
2012-03-16 00:00:00+09:00,49254.0,49254.0,49254.0,49254.0,4.0
2012-03-19 00:00:00+09:00,49195.0,49195.0,49076.0,49096.0,62.0
2012-03-20 00:00:00+09:00,49096.0,49135.0,49096.0,49135.0,137.0
2012-03-21 00:00:00+09:00,49076.0,49076.0,49007.0,49007.0,55.0
2012-03-22 00:00:00+09:00,49115.0,49115.0,48957.0,48957.0,4048.0
2012-03-23 00:00:00+09:00,48957.0,48997.0,48957.0,48997.0,52.0
2012-03-26 00:00:00+09:00,49076.0,49106.0,49076.0,49106.0,104.0
2012-03-27 00:00:00+09:00,49254.0,49303.0,49135.0,49135.0,201.0
2012-03-28 00:00:00+09:00,49293.0,49293.0,49293.0,49293.0,4080.0
2012-03-29 00:00:00+09:00,49353.0,49353.0,49353.0,49353.0,0.0
2012-03-30 00:00:00+09:00,49432.0,49501.0,49432.0,49501.0,65.0
2012-04-02 00:00:00+09:00,49452.0,49452.0,49452.0,49452.0,1.0
2012-04-03 00:00:00+09:00,49481.0,49481.0,49442.0,49442.0,5.0
2012-04-04 00:00:00+09:00,49442.0,49442.0,49442.0,49442.0,0.0
2012-04-05 00:00:00+09:00,49521.0,49561.0,49521.0,49561.0,4.0
2012-04-06 00:00:00+09:00,49561.0,49561.0,49501.0,49501.0,2.0
2012-04-09 00:00:00+09:00,49729.0,49729.0,49729.0,49729.0,0.0
2012-04-10 00:00:00+09:00,49689.0,49719.0,49650.0,49719.0,5.0
2012-04-12 00:00:00+09:00,49689.0,49689.0,49689.0,49689.0,1.0
2012-04-13 00:00:00+09:00,49650.0,49650.0,49650.0,49650.0,1.0
2012-04-16 00:00:00+09:00,49798.0,49798.0,49798.0,49798.0,1.0
2012-04-17 00:00:00+09:00,49818.0,49818.0,49818.0,49818.0,0.0
2012-04-18 00:00:00+09:00,49758.0,49758.0,49758.0,49758.0,0.0
2012-04-19 00:00:00+09:00,49778.0,49778.0,49778.0,49778.0,1.0
2012-04-20 00:00:00+09:00,49808.0,49926.0,49808.0,49926.0,3.0
2012-04-23 00:00:00+09:00,49946.0,49946.0,49897.0,49907.0,17.0
2012-04-24 00:00:00+09:00,49976.0,49976.0,49976.0,49976.0,1.0
2012-04-25 00:00:00+09:00,49877.0,49882.0,49872.0,49872.0,11.0
2012-04-26 00:00:00+09:00,49882.0,49917.0,49877.0,49877.0,12.0
2012-04-27 00:00:00+09:00,49956.0,50055.0,49946.0,50045.0,5101.0
2012-04-30 00:00:00+09:00,50144.0,50179.0,50134.0,50179.0,6.0
2012-05-02 00:00:00+09:00,50149.0,50154.0,50149.0,50154.0,6.0
2012-05-03 00:00:00+09:00,50194.0,50253.0,50194.0,50233.0,7.0
2012-05-04 00:00:00+09:00,50233.0,50233.0,50189.0,50189.0,3.0
2012-05-07 00:00:00+09:00,50342.0,50441.0,50342.0,50381.0,965.0
2012-05-08 00:00:00+09:00,50362.0,50362.0,50322.0,50322.0,255.0
2012-05-09 00:00:00+09:00,50421.0,50421.0,50095.0,50381.0,349.0
2012-05-10 00:00:00+09:00,50095.0,50253.0,50045.0,50253.0,2552.0
2012-05-11 00:00:00+09:00,50124.0,50416.0,50045.0,50416.0,1281.0
2012-05-14 00:00:00+09:00,50273.0,50436.0,50273.0,50436.0,305.0
2012-05-15 00:00:00+09:00,50411.0,50411.0,50342.0,50342.0,11.0
2012-05-16 00:00:00+09:00,50189.0,50189.0,50189.0,50189.0,1.0
2012-05-17 00:00:00+09:00,50292.0,50292.0,50292.0,50292.0,453.0
