dt,open,high,low,close,volume
2016-06-21 00:00:00+09:00,124058.0,130344.0,124058.0,129928.0,318880.0
2016-06-22 00:00:00+09:00,129506.0,132440.0,129506.0,130767.0,275761.0
2016-06-23 00:00:00+09:00,131600.0,132022.0,128249.0,129509.0,162005.0
2016-06-24 00:00:00+09:00,130343.0,131600.0,118608.0,122803.0,501560.0
2016-06-27 00:00:00+09:00,120286.0,124476.0,118190.0,124061.0,207740.0
2016-06-28 00:00:00+09:00,122800.0,128669.0,122800.0,125737.0,234768.0
2016-06-29 00:00:00+09:00,125735.0,131183.0,124896.0,130348.0,301325.0
2016-06-30 00:00:00+09:00,131600.0,131600.0,128249.0,128252.0,160563.0
2016-07-01 00:00:00+09:00,129506.0,133278.0,129506.0,132443.0,265669.0
2016-07-04 00:00:00+09:00,134116.0,134536.0,131183.0,131606.0,137488.0
2016-07-05 00:00:00+09:00,130763.0,131183.0,128669.0,129509.0,159200.0
2016-07-06 00:00:00+09:00,129506.0,131600.0,127830.0,128671.0,152902.0
2016-07-07 00:00:00+09:00,129506.0,131606.0,129506.0,131606.0,133583.0
2016-07-08 00:00:00+09:00,131183.0,132443.0,131183.0,132443.0,120855.0
2016-07-11 00:00:00+09:00,133697.0,133697.0,131600.0,133281.0,133458.0
2016-07-12 00:00:00+09:00,133278.0,133697.0,132440.0,132862.0,105631.0
2016-07-13 00:00:00+09:00,133278.0,134536.0,129506.0,129509.0,214849.0
2016-07-14 00:00:00+09:00,129506.0,132440.0,129506.0,130767.0,116586.0
2016-07-15 00:00:00+09:00,130763.0,132860.0,130763.0,131606.0,135558.0
2016-07-18 00:00:00+09:00,131600.0,134116.0,131183.0,132862.0,135356.0
2016-07-19 00:00:00+09:00,133278.0,133697.0,131600.0,132443.0,78093.0
2016-07-20 00:00:00+09:00,132440.0,133278.0,129926.0,131186.0,82498.0
2016-07-21 00:00:00+09:00,131183.0,132022.0,128669.0,128671.0,117358.0
2016-07-22 00:00:00+09:00,128249.0,130344.0,126991.0,129509.0,95333.0
2016-07-25 00:00:00+09:00,129506.0,130763.0,125314.0,126995.0,113122.0
2016-07-26 00:00:00+09:00,127410.0,129509.0,127410.0,129509.0,72728.0
2016-07-27 00:00:00+09:00,128249.0,129086.0,121544.0,123222.0,348008.0
2016-07-28 00:00:00+09:00,121544.0,124476.0,120704.0,121965.0,238170.0
2016-07-29 00:00:00+09:00,122800.0,123219.0,119866.0,120708.0,151121.0
2016-08-01 00:00:00+09:00,119866.0,119866.0,110227.0,111488.0,517607.0
2016-08-02 00:00:00+09:00,112323.0,114418.0,111483.0,114002.0,215945.0
2016-08-03 00:00:00+09:00,113579.0,113999.0,111065.0,111905.0,152399.0
2016-08-04 00:00:00+09:00,111065.0,115258.0,111065.0,115258.0,158497.0
2016-08-05 00:00:00+09:00,113999.0,116932.0,111904.0,112325.0,164352.0
2016-08-08 00:00:00+09:00,113579.0,114841.0,113579.0,114841.0,96030.0
2016-08-09 00:00:00+09:00,113999.0,117770.0,113999.0,115679.0,176857.0
2016-08-10 00:00:00+09:00,115676.0,119447.0,115257.0,118612.0,152897.0
2016-08-11 00:00:00+09:00,118609.0,119029.0,116932.0,118193.0,89506.0
2016-08-12 00:00:00+09:00,118609.0,121123.0,118190.0,119869.0,110965.0
2016-08-16 00:00:00+09:00,121123.0,121123.0,117770.0,117774.0,88052.0
2016-08-17 00:00:00+09:00,117770.0,118190.0,114837.0,115679.0,102601.0
2016-08-18 00:00:00+09:00,116093.0,116932.0,113160.0,113164.0,136257.0
2016-08-19 00:00:00+09:00,113579.0,114837.0,113160.0,114002.0,92687.0
2016-08-22 00:00:00+09:00,113579.0,115257.0,111904.0,112325.0,91744.0
2016-08-23 00:00:00+09:00,112323.0,117770.0,112323.0,117355.0,168895.0
2016-08-24 00:00:00+09:00,118190.0,120286.0,115676.0,115679.0,96092.0
2016-08-25 00:00:00+09:00,116093.0,116513.0,113999.0,115258.0,73056.0
2016-08-26 00:00:00+09:00,116513.0,117770.0,115676.0,117355.0,89632.0
2016-08-29 00:00:00+09:00,116932.0,118609.0,114837.0,115258.0,113519.0
2016-08-30 00:00:00+09:00,115257.0,116513.0,114418.0,114841.0,72181.0
2016-08-31 00:00:00+09:00,114837.0,115676.0,110227.0,112325.0,201821.0
2016-09-01 00:00:00+09:00,111904.0,116513.0,111483.0,115679.0,117917.0
2016-09-02 00:00:00+09:00,115676.0,116513.0,113999.0,116099.0,67882.0
2016-09-05 00:00:00+09:00,116513.0,117352.0,115676.0,116936.0,90571.0
2016-09-06 00:00:00+09:00,116932.0,117352.0,112740.0,113164.0,109934.0
2016-09-07 00:00:00+09:00,113160.0,113999.0,111483.0,111905.0,124278.0
2016-09-08 00:00:00+09:00,111904.0,113579.0,110646.0,113164.0,171149.0
2016-09-09 00:00:00+09:00,111904.0,111904.0,109388.0,110648.0,135224.0
2016-09-12 00:00:00+09:00,108969.0,111483.0,108131.0,108134.0,128440.0
2016-09-13 00:00:00+09:00,109806.0,110227.0,107292.0,108134.0,137967.0
2016-09-19 00:00:00+09:00,106874.0,110227.0,106874.0,108553.0,120745.0
2016-09-20 00:00:00+09:00,108131.0,114418.0,107292.0,113164.0,232297.0
2016-09-21 00:00:00+09:00,113999.0,115676.0,111904.0,112744.0,188118.0
2016-09-22 00:00:00+09:00,113579.0,114418.0,112323.0,112744.0,134360.0
2016-09-23 00:00:00+09:00,113999.0,114002.0,113999.0,114002.0,97036.0
2016-09-26 00:00:00+09:00,114418.0,116513.0,113579.0,114841.0,153568.0
2016-09-27 00:00:00+09:00,114837.0,116932.0,113160.0,116517.0,154579.0
2016-09-28 00:00:00+09:00,116932.0,117770.0,115676.0,117355.0,114359.0
2016-09-29 00:00:00+09:00,118190.0,118190.0,116513.0,116936.0,217652.0
2016-09-30 00:00:00+09:00,119029.0,119447.0,93462.0,95560.0,2221794.0
2016-10-04 00:00:00+09:00,84658.0,91784.0,81223.0,87597.0,1510962.0
2016-10-05 00:00:00+09:00,89270.0,91366.0,84243.0,84664.0,704928.0
2016-10-06 00:00:00+09:00,83738.0,86336.0,82145.0,82736.0,504458.0
2016-10-07 00:00:00+09:00,83487.0,84658.0,76361.0,77034.0,768811.0
2016-10-10 00:00:00+09:00,77115.0,80723.0,77115.0,80723.0,357231.0
2016-10-11 00:00:00+09:00,81055.0,81474.0,78792.0,79383.0,192530.0
2016-10-12 00:00:00+09:00,78792.0,81810.0,78792.0,80136.0,180661.0
2016-10-13 00:00:00+09:00,80133.0,80971.0,78038.0,78207.0,155784.0
2016-10-14 00:00:00+09:00,78371.0,78961.0,76528.0,77119.0,174101.0
2016-10-17 00:00:00+09:00,76863.0,76863.0,72086.0,74438.0,515132.0
2016-10-18 00:00:00+09:00,74349.0,75439.0,72673.0,73011.0,178477.0
2016-10-19 00:00:00+09:00,73092.0,74601.0,72422.0,73515.0,170461.0
2016-10-20 00:00:00+09:00,74097.0,74601.0,72086.0,72424.0,155910.0
2016-10-21 00:00:00+09:00,72253.0,74767.0,72085.0,73429.0,205645.0
2016-10-24 00:00:00+09:00,74266.0,74517.0,72337.0,73515.0,192906.0
2016-10-25 00:00:00+09:00,73428.0,73510.0,70074.0,70161.0,245459.0
2016-10-26 00:00:00+09:00,69990.0,71667.0,68145.0,70833.0,121934.0
2016-10-27 00:00:00+09:00,70828.0,72169.0,69739.0,71502.0,111803.0
2016-10-28 00:00:00+09:00,71583.0,71667.0,66385.0,66556.0,281696.0
2016-10-31 00:00:00+09:00,66218.0,67141.0,62195.0,63791.0,363586.0
2016-11-01 00:00:00+09:00,63536.0,64793.0,62027.0,62365.0,214874.0
2016-11-02 00:00:00+09:00,62530.0,63117.0,59008.0,59264.0,249254.0
2016-11-03 00:00:00+09:00,58925.0,62781.0,58925.0,62534.0,267156.0
2016-11-04 00:00:00+09:00,62361.0,64123.0,60937.0,63455.0,201400.0
2016-11-07 00:00:00+09:00,64375.0,64458.0,62279.0,63791.0,87176.0
2016-11-08 00:00:00+09:00,64123.0,65799.0,63787.0,65383.0,133348.0
2016-11-09 00:00:00+09:00,64541.0,64541.0,59094.0,62198.0,371451.0
2016-11-10 00:00:00+09:00,64793.0,74768.0,64709.0,72927.0,781043.0
2016-11-11 00:00:00+09:00,74097.0,74936.0,70494.0,72509.0,472347.0
2016-11-14 00:00:00+09:00,72924.0,74601.0,71918.0,72509.0,199486.0
2016-11-15 00:00:00+09:00,72505.0,73510.0,68985.0,70078.0,212869.0
2016-11-16 00:00:00+09:00,70326.0,70745.0,68901.0,69239.0,153795.0
2016-11-17 00:00:00+09:00,69236.0,69572.0,66303.0,66556.0,236714.0
2016-11-18 00:00:00+09:00,66889.0,66889.0,63871.0,63959.0,171939.0
2016-11-21 00:00:00+09:00,63871.0,64375.0,61357.0,62115.0,179051.0
2016-11-22 00:00:00+09:00,62699.0,63368.0,61357.0,61444.0,134536.0
2016-11-23 00:00:00+09:00,61525.0,61859.0,58340.0,58677.0,255438.0
2016-11-24 00:00:00+09:00,58505.0,60684.0,58255.0,59182.0,208245.0
2016-11-25 00:00:00+09:00,59176.0,64207.0,59176.0,62534.0,278840.0
2016-11-28 00:00:00+09:00,63368.0,63620.0,61105.0,61360.0,133781.0
2016-11-29 00:00:00+09:00,61272.0,64040.0,60937.0,62282.0,144226.0
