dt,open,high,low,close,volume
2016-06-16 00:00:00+09:00,18666.0,18826.0,18244.0,18305.0,347392.0
2016-06-17 00:00:00+09:00,18405.0,18545.0,18204.0,18325.0,253700.0
2016-06-20 00:00:00+09:00,18365.0,19048.0,18365.0,19048.0,301386.0
2016-06-21 00:00:00+09:00,19108.0,19208.0,18786.0,18827.0,184809.0
2016-06-22 00:00:00+09:00,18726.0,19007.0,18726.0,18907.0,139412.0
2016-06-23 00:00:00+09:00,18826.0,18866.0,18645.0,18706.0,186812.0
2016-06-24 00:00:00+09:00,18967.0,18987.0,17722.0,18305.0,713158.0
2016-06-27 00:00:00+09:00,17802.0,18425.0,17802.0,18385.0,322279.0
2016-06-28 00:00:00+09:00,18264.0,18585.0,18244.0,18305.0,277899.0
2016-06-29 00:00:00+09:00,18506.0,18726.0,18506.0,18506.0,237550.0
2016-06-30 00:00:00+09:00,18686.0,18806.0,18605.0,18686.0,163227.0
2016-07-01 00:00:00+09:00,18786.0,19127.0,18766.0,19007.0,280867.0
2016-07-04 00:00:00+09:00,19108.0,19168.0,18806.0,18827.0,190799.0
2016-07-05 00:00:00+09:00,18786.0,18926.0,18645.0,18726.0,187924.0
2016-07-06 00:00:00+09:00,18826.0,19047.0,18585.0,19007.0,271543.0
2016-07-07 00:00:00+09:00,19027.0,19208.0,19007.0,19068.0,194706.0
2016-07-08 00:00:00+09:00,18867.0,18927.0,18746.0,18807.0,224800.0
2016-07-11 00:00:00+09:00,18907.0,19068.0,18786.0,19068.0,184007.0
2016-07-12 00:00:00+09:00,19087.0,19208.0,19067.0,19168.0,248311.0
2016-07-13 00:00:00+09:00,19268.0,19308.0,18906.0,18967.0,229034.0
2016-07-14 00:00:00+09:00,19067.0,19067.0,18866.0,19027.0,149363.0
2016-07-15 00:00:00+09:00,19067.0,19147.0,18927.0,18927.0,197554.0
2016-07-18 00:00:00+09:00,18926.0,18966.0,18685.0,18706.0,198412.0
2016-07-19 00:00:00+09:00,18666.0,18847.0,18666.0,18767.0,131218.0
2016-07-20 00:00:00+09:00,18787.0,18987.0,18726.0,18767.0,129539.0
2016-07-21 00:00:00+09:00,18886.0,18927.0,18606.0,18606.0,183072.0
2016-07-22 00:00:00+09:00,18606.0,18886.0,18606.0,18606.0,188337.0
2016-07-25 00:00:00+09:00,18686.0,18706.0,18485.0,18506.0,176203.0
2016-07-26 00:00:00+09:00,18585.0,18585.0,18344.0,18365.0,223967.0
2016-07-27 00:00:00+09:00,18305.0,18525.0,18284.0,18305.0,192058.0
2016-07-28 00:00:00+09:00,18344.0,18465.0,18204.0,18385.0,220576.0
2016-07-29 00:00:00+09:00,18365.0,18385.0,18245.0,18245.0,236131.0
2016-08-01 00:00:00+09:00,18365.0,18385.0,18184.0,18265.0,234983.0
2016-08-02 00:00:00+09:00,18265.0,18325.0,18224.0,18265.0,122894.0
2016-08-03 00:00:00+09:00,18204.0,18907.0,18184.0,18847.0,416577.0
2016-08-04 00:00:00+09:00,18827.0,18827.0,18526.0,18526.0,266692.0
2016-08-05 00:00:00+09:00,18626.0,18787.0,18465.0,18486.0,209258.0
2016-08-08 00:00:00+09:00,18605.0,18605.0,18304.0,18365.0,198686.0
2016-08-09 00:00:00+09:00,18445.0,18666.0,18385.0,18646.0,288342.0
2016-08-10 00:00:00+09:00,18746.0,18746.0,18585.0,18606.0,298220.0
2016-08-11 00:00:00+09:00,18786.0,18927.0,18304.0,18325.0,459030.0
2016-08-12 00:00:00+09:00,18345.0,18365.0,17903.0,17964.0,762281.0
2016-08-16 00:00:00+09:00,17983.0,18023.0,17783.0,17783.0,381711.0
2016-08-17 00:00:00+09:00,17783.0,17923.0,17663.0,17663.0,342989.0
2016-08-18 00:00:00+09:00,17662.0,17763.0,17381.0,17402.0,433201.0
2016-08-19 00:00:00+09:00,17361.0,17401.0,16979.0,17000.0,602877.0
2016-08-22 00:00:00+09:00,16960.0,17000.0,16599.0,16599.0,449238.0
2016-08-23 00:00:00+09:00,16458.0,16839.0,16096.0,16157.0,861917.0
2016-08-24 00:00:00+09:00,16277.0,16679.0,16197.0,16559.0,696481.0
2016-08-25 00:00:00+09:00,16478.0,16659.0,16258.0,16258.0,346409.0
2016-08-26 00:00:00+09:00,16157.0,16358.0,16157.0,16258.0,255043.0
2016-08-29 00:00:00+09:00,16217.0,16237.0,15915.0,15916.0,478825.0
2016-08-30 00:00:00+09:00,15956.0,16217.0,15936.0,16057.0,293565.0
2016-08-31 00:00:00+09:00,16057.0,16318.0,15996.0,16318.0,342533.0
2016-09-01 00:00:00+09:00,16317.0,16498.0,16217.0,16478.0,334011.0
2016-09-02 00:00:00+09:00,16358.0,16458.0,16237.0,16258.0,270384.0
2016-09-05 00:00:00+09:00,16298.0,16498.0,16237.0,16258.0,263587.0
2016-09-06 00:00:00+09:00,16338.0,16478.0,16237.0,16298.0,219973.0
2016-09-07 00:00:00+09:00,16177.0,16197.0,15976.0,16057.0,269047.0
2016-09-08 00:00:00+09:00,16076.0,16418.0,16076.0,16418.0,296809.0
2016-09-09 00:00:00+09:00,16237.0,16337.0,16136.0,16177.0,258472.0
2016-09-12 00:00:00+09:00,16057.0,16137.0,15916.0,16037.0,175099.0
2016-09-13 00:00:00+09:00,16056.0,16177.0,16036.0,16157.0,167806.0
2016-09-19 00:00:00+09:00,16076.0,16177.0,16036.0,16157.0,153998.0
2016-09-20 00:00:00+09:00,16196.0,16758.0,16176.0,16498.0,493052.0
2016-09-21 00:00:00+09:00,16457.0,16558.0,16297.0,16518.0,196029.0
2016-09-22 00:00:00+09:00,16658.0,17000.0,16538.0,16960.0,371860.0
2016-09-23 00:00:00+09:00,16899.0,16959.0,16718.0,16779.0,265218.0
2016-09-26 00:00:00+09:00,16699.0,16719.0,16518.0,16579.0,176917.0
2016-09-27 00:00:00+09:00,16538.0,16879.0,16437.0,16779.0,163326.0
2016-09-28 00:00:00+09:00,16739.0,16779.0,16538.0,16619.0,166639.0
2016-09-29 00:00:00+09:00,16599.0,16639.0,16458.0,16599.0,236280.0
2016-09-30 00:00:00+09:00,16719.0,16899.0,16397.0,16418.0,380670.0
2016-10-04 00:00:00+09:00,16398.0,16599.0,16298.0,16298.0,351455.0
2016-10-05 00:00:00+09:00,16458.0,17161.0,16418.0,17161.0,728681.0
2016-10-06 00:00:00+09:00,17100.0,17321.0,16880.0,17121.0,388287.0
2016-10-07 00:00:00+09:00,17080.0,17140.0,16718.0,16739.0,242697.0
2016-10-10 00:00:00+09:00,16699.0,16799.0,16558.0,16579.0,144551.0
2016-10-11 00:00:00+09:00,16598.0,16638.0,16357.0,16358.0,257663.0
2016-10-12 00:00:00+09:00,16357.0,16357.0,15856.0,16097.0,534287.0
2016-10-13 00:00:00+09:00,16136.0,16156.0,15915.0,15916.0,203778.0
