dt,open,high,low,close,volume
2023-07-18 00:00:00+09:00,25300.0,25400.0,24850.0,25000.0,118585.0
2023-07-19 00:00:00+09:00,25050.0,25350.0,24900.0,25050.0,83476.0
2023-07-20 00:00:00+09:00,24950.0,25200.0,24850.0,25050.0,73935.0
2023-07-21 00:00:00+09:00,25000.0,25400.0,24900.0,25250.0,80915.0
2023-07-24 00:00:00+09:00,25150.0,25250.0,24850.0,25000.0,103870.0
2023-07-25 00:00:00+09:00,25000.0,25050.0,24700.0,24950.0,106694.0
2023-07-26 00:00:00+09:00,24850.0,24900.0,24200.0,24500.0,226944.0
2023-07-27 00:00:00+09:00,24450.0,25300.0,24450.0,25150.0,174275.0
2023-07-28 00:00:00+09:00,24850.0,25800.0,24850.0,25350.0,116147.0
2023-07-31 00:00:00+09:00,25500.0,25800.0,25400.0,25450.0,101479.0
2023-08-01 00:00:00+09:00,25300.0,26200.0,25300.0,26050.0,189969.0
2023-08-02 00:00:00+09:00,25900.0,26250.0,25700.0,25800.0,90966.0
2023-08-03 00:00:00+09:00,25800.0,26050.0,25550.0,25650.0,117430.0
2023-08-04 00:00:00+09:00,25650.0,25900.0,25500.0,25750.0,82795.0
2023-08-07 00:00:00+09:00,25950.0,26100.0,25750.0,25850.0,110015.0
2023-08-08 00:00:00+09:00,26100.0,26100.0,25450.0,25650.0,130843.0
2023-08-09 00:00:00+09:00,25650.0,25850.0,25400.0,25600.0,76387.0
2023-08-10 00:00:00+09:00,25650.0,26500.0,25650.0,26200.0,284561.0
2023-08-11 00:00:00+09:00,26300.0,26450.0,25900.0,26000.0,148169.0
2023-08-14 00:00:00+09:00,26000.0,26450.0,25800.0,26250.0,158216.0
2023-08-16 00:00:00+09:00,26250.0,26250.0,25250.0,25350.0,175627.0
2023-08-17 00:00:00+09:00,25200.0,25300.0,24550.0,24700.0,220341.0
2023-08-18 00:00:00+09:00,24550.0,24700.0,24350.0,24500.0,104430.0
2023-08-21 00:00:00+09:00,24550.0,24950.0,24450.0,24800.0,100118.0
2023-08-22 00:00:00+09:00,24750.0,24850.0,24500.0,24550.0,82997.0
2023-08-23 00:00:00+09:00,24550.0,24700.0,24450.0,24550.0,69857.0
2023-08-24 00:00:00+09:00,24600.0,24750.0,24300.0,24450.0,120956.0
2023-08-25 00:00:00+09:00,24250.0,24450.0,24200.0,24450.0,84447.0
2023-08-28 00:00:00+09:00,24500.0,24900.0,24500.0,24850.0,94523.0
2023-08-29 00:00:00+09:00,24900.0,25200.0,24850.0,25150.0,75726.0
2023-08-30 00:00:00+09:00,25200.0,25250.0,24950.0,25000.0,108731.0
2023-08-31 00:00:00+09:00,25000.0,25150.0,24750.0,24950.0,89122.0
2023-09-01 00:00:00+09:00,24800.0,25350.0,24800.0,24900.0,96424.0
2023-09-04 00:00:00+09:00,24800.0,25250.0,24700.0,25200.0,60091.0
2023-09-05 00:00:00+09:00,25150.0,25250.0,24900.0,24950.0,44017.0
2023-09-06 00:00:00+09:00,24850.0,24950.0,24600.0,24700.0,95016.0
2023-09-07 00:00:00+09:00,24700.0,24800.0,24450.0,24600.0,78628.0
2023-09-08 00:00:00+09:00,24500.0,24850.0,24500.0,24800.0,91397.0
2023-09-11 00:00:00+09:00,24800.0,25500.0,24800.0,25450.0,178940.0
2023-09-12 00:00:00+09:00,25500.0,25700.0,25400.0,25450.0,87294.0
